name,profileContent,locality,region,country,postalCode,aboutUs,galleryImage,classesConducted,image,reviews
The Sun Cad Training And Designers,,Maninagar,Ahmedabad,India,380008,"We provide best coaching for CAD CAM etc., in Ahmedabad",[],"['Autodesk REVIT\n                           \n                               Training', 'Autodesk Revit MEP\n                           \n                               Training', 'CAD\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
Rutwik Patel,"Hindi,
				
				English,
				
				Gujarati",Ahmedabad,Ahmedabad,India,380001,I DO HAVE VERY GOOD KNOWLEDGE AND WORKING EXPERIENCE IN CAD/CAM/CAE,[],"['Autocad\n                           \n                               classes', 'Engineering Diploma Tuition', 'Autodesk REVIT\n                           \n                               Training', 'SolidWorks\n                           \n                               Training', 'CAD\n                           \n                               Training', 'Engineering Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/930783-medium190.jpg,[]
Mark Infotech,,Prahladnagar,Ahmedabad,India,380015,"Mark Infotech is a division of Shreeji Group. It is a newly start venture in CAD sector. Demand of the skill technical manpower has increased in last few years. To meet out this demand, more of engineering colleges started in every part of a country. Number of students were passed out per year from this institutes without any quality check and they are also not ready with the industrial requirements because only degree is not sufficient for getting job in good companies, companies are more concerned with the extra skill and working capabilities on the advance available tools. To help this unskilled and semi skilled manpower, Mark Infotech has the vision to develop those engineering students to fit in industry stream. Institute is started with the aim of developing CAD operators, programmers and other technicians as per the industrial standard.",[],"['C Language\n                           \n                               Classes', 'Web Designing\n                           \n                               Classes', 'Adobe Photoshop Training\n                           \n                               classes', 'Autocad\n                           \n                               classes', 'Web Development\n                           \n                               Classes', 'Autodesk REVIT\n                           \n                               Training', 'PLC SCADA\n                           \n                               Training', 'SolidWorks\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
Shubhra T.,"Hindi,
				
				English",Satellite,Ahmedabad,India,380015,I conduct coaching and training for students.,[],"['Adobe Photoshop Training\n                           \n                               classes', 'Autocad\n                           \n                               classes', 'Adobe Illustrator\n                           \n                               Training', 'Autodesk REVIT\n                           \n                               Training', 'SketchUp Pro\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/652338-medium190.jpg,[]
Abu Bakker,"English,
				
				Tamil",Bapunagar,Ahmedabad,India,380024,I worked as a cadd centre faculty and i will take,[],"['Autocad\n                           \n                               classes', 'Autodesk REVIT\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Vista,,Gandhinagar Sarkhej Highway,Ahmedabad,India,380055,"Vista conducts classes in ARM, Embedded & VLSI and Embedded C. It is located in Gandhinagar Sarkhej Highway, Ahmedabad. It takes classes Regular Classes- at the Institute.",[],"['Web Development\n                           \n                               Classes', 'Embedded & VLSI\n                           \n                               Classes', 'ARM\n                           \n                               Training', 'Embedded Systems\n                           \n                               Training', 'Embedded C\n                           \n                               Training', 'Embedded Linux\n                           \n                               Training', 'MATLAB\n                           \n                               Training', 'PCB Design\n                           \n                               Training', 'Raspberry Pi Training\n                           \n                               Classes']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
C N patel,,Ghatlodia,Ahmedabad,India,380061,"I have 6 year teaching exp in computer dept,",[],"['C++ Language\n                           \n                               classes', 'C Language\n                           \n                               Classes', 'Computer Course\n                           \n                               classes', 'Web Designing\n                           \n                               Classes', 'MCA Coaching\n                           \n                               classes', 'Java Training\n                           \n                               Classes', 'Computer Networking\n                           \n                               classes', 'BCA Tuition', 'MTech Tuition', 'Engineering Diploma Tuition', 'Advanced C\n                           \n                               Training', 'ARM\n                           \n                               Training', 'Oracle 9i DBA\n                           \n                               Training', 'Mobile Application Development\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/institute-200X200-1cadc0a5074600eb6978b2bd141bd303.png,[]
Arun N,"English,
				
				Tamil",Bapunagar,Ahmedabad,India,380024,Having good knowledge about the Embedded Systems & Linux Kernel.,[],"['Linux\n                           \n                               Training', 'ARM\n                           \n                               Training', 'Embedded Systems\n                           \n                               Training', 'Embedded C\n                           \n                               Training', 'Embedded Linux\n                           \n                               Training']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Pratik Sharma,"Hindi,
				
				English,
				
				Gujarati",Sarkhej Road,Ahmedabad,India,380007,"Certified in Embedded System from Cranes Varsity software International Ltd., Bangalore.",[],"['C Language\n                           \n                               Classes', 'Linux\n                           \n                               Training', 'ARM\n                           \n                               Training', 'Embedded Linux\n                           \n                               Training', 'RTOS\n                           \n                               Training']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/1378017-medium190.png,[]
Aakash Ahuja,"Hindi,
				
				Gujarati,
				
				English",Paldi,Ahmedabad,India,380007,Love to teach and firstly try to clear the basics of the student and try to make subjects as simple as possible with example and tricks and want students to remember things easily not by remembering but by analysing and understanding the subject.,[],"['Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'Class VI-VIII Tuition', 'BTech Tuition', 'MTech Tuition', 'Engineering Diploma Tuition', 'Embedded & VLSI\n                           \n                               Classes', 'ARM\n                           \n                               Training', 'DCS PLC\n                           \n                               Training', 'Electronics and Communication\n                           \n                               Classes']",https://c.urbanpro.com/assets/new-ui/provider-male-200X200-3c338370173be7fb2ec739d05b5fe4cd.png,[]
Vishal Varma,"Hindi,
				
				English,
				
				Gujarati",Chandkheda,Ahmedabad,India,382424,"Objectives:- I am willing to teach  X , XI ,XII (Science) students as well as  Electronics & Communication Engineering students.","['https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/17717-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/17718-large.png', 'https://s3-ap-southeast-1.amazonaws.com/tv-prod/photo/17788-large.png']","['BTech Tuition', 'C Language\n                           \n                               Classes', 'Class IX-X Tuition', 'Class XI-XII Tuition (PUC)', 'VLSI\n                           \n                               Training', 'ARM\n                           \n                               Training', 'Electronics and Communication\n                           \n                               Classes', 'Embedded & VLSI\n                           \n                               Classes', 'Embedded C\n                           \n                               Training', 'Engineering Diploma Tuition', 'Non-Verbal Aptitude \n                           \n                               Coaching', 'Quantitative Aptitude\n                           \n                               Coaching', 'Java Training\n                           \n                               Classes', 'C++ Language\n                           \n                               classes', 'Verbal Aptitude \n                           \n                               Coaching', 'Perl Training\n                           \n                               classes', 'Unix Shell Scripting Training\n                           \n                               classes']",https://s3-ap-southeast-1.amazonaws.com/tv-prod/member/photo/427450-medium190.jpg,"[u'G\n\n\n\n\n\n\n\n\n\n\n\n\nGaurang Pandey\n\n attended \n\n in Oct,2015\r\n\t\t\t\t\t\n posted on 15 Nov, 2015\n\r\n\t\t\t\t\t""""He has strong grip on the fundamentals and provides very clear understanding in the topics,I highly recommend him for engineering students""\r\n\t\t\t\t\t\t\t\t\t""', u'P\n\n\n\n\n\n\n\n\n\n\n\n\nPrakash\n\n attended \nQuantitative aptitude in 7days\n in Jan,2015\r\n\t\t\t\t\t\n posted on 23 Mar, 2015\n\r\n\t\t\t\t\t""After searching a lot all over I found best and detail knowledge from Vishal  sir. I would like to recommend for others. Thanks a lot.\r\n\t\t\t\t\t\t\t\t\t""', u'S\n\n\n\n\n\n\n\n\n\n\n\n\nSunish Mathew\n\n attended \n\n in Dec,2014\r\n\t\t\t\t\t\n posted on 16 Dec, 2014\n\r\n\t\t\t\t\t""Very good teacher and has a great teaching method. He clearly explains all the concepts of the subject with basic. He is a very lively and enthusiastic teacher and is also very knowledgeable. I highly recommend Vishal Sir.\r\n\t\t\t\t\t\t\t\t\t""', u'R\n\n\n\n\n\n\n\n\n\n\n\n\nRavi\n\n attended \n\n in Nov,2014\r\n\t\t\t\t\t\n posted on 29 Nov, 2014\n\r\n\t\t\t\t\t""He is a good teacher and teaching is best. I would like to recommend him for other students.\r\n\t\t\t\t\t\t\t\t\t""']"
